0.983647 -0.0788131 0.148426 -0.279837
1.97885 -0.0520606 0.374661 -0.544267
2.9858 0.0080159 0.672237 -0.765933
3.98841 0.10247 2.26632 0.0726618
4.96175 -0.110181 1.4746 -0.896862
5.82599 -0.604057 1.92065 -0.807857
6.63863 -1.14394 2.46577 1.22939
7.23284 -1.89963 2.61805 -0.101348
7.96762 -2.5315 3.2109 -0.391022
8.79651 -3.01836 3.33153 0.71034
9.65347 -3.46629 4.13672 0.521687
10.5691 -3.7194 4.53036 0.982231
11.5117 -3.85158 5.37776 0.458335
12.4115 -4.16519 5.7392 1.47555
13.262 -4.62305 6.48179 0.042833
14.0089 -5.20034 6.90187 -0.499511
14.9008 -5.49615 7.90615 0.101474
15.8264 -5.66023 8.60967 -0.301107
16.7476 -5.79761 9.17811 -0.766176
17.5963 -6.17461 9.99921 0.253252
18.4568 -6.48696 10.2423 -1.89189
19.3055 -6.78585 10.856 -2.04982
20.1809 -6.68943 11.7968 -2.45472
21.0507 -6.64715 12.8368 -1.31991
21.9029 -6.60475 13.5219 -2.33999
22.7537 -6.62008 14.0362 -3.36829
23.5999 -6.71172 14.4337 -3.66908
24.4546 -6.64549 15.2838 -4.03395
25.3031 -6.82786 15.6331 -4.45471
26.1635 -7.00933 17.3367 -3.96124
27.0225 -7.26854 17.8018 -4.83061
27.8944 -7.52847 18.0597 -5.13611
28.8095 -7.55875 18.9606 -5.39607
29.7158 -7.5433 20.5456 -4.9974
30.6253 -7.63272 21.3759 -4.74379
31.5404 -7.62866 22.2242 -5.74332
32.4654 -7.55471 22.917 -4.66715
33.3877 -7.58187 23.2261 -4.44768
34.3203 -7.60956 24.7313 -6.1722
35.2432 -7.77329 25.6407 -5.91725
36.1613 -8.07699 26.3225 -6.88921
36.9751 -8.58928 27.4189 -7.23272
37.9403 -8.71437 27.5248 -7.36883
38.9048 -8.79399 27.6616 -7.92022
39.8377 -9.00431 30.282 -6.91266
40.6747 -9.43523 31.1598 -7.21041
41.5678 -9.70377 31.7208 -8.44376
42.3553 -10.2178 32.9448 -8.94206
43.0566 -10.8217 33.8915 -9.68743
43.1954 -11.721 33.6909 -10.4951
43.2753 -12.6124 35.2595 -10.7508
43.8615 -13.2803 36.2324 -10.0247
44.1312 -14.1188 35.4197 -12.388
44.4499 -14.9322 36.6901 -11.9937
44.7137 -15.7723 36.3313 -13.2625
44.8188 -16.6379 39.0776 -13.3712
44.9483 -17.5048 38.5213 -14.9682
44.9388 -18.3848 40.4206 -14.6072
44.9601 -19.2405 38.3549 -17.7796
45.0255 -20.1106 39.6351 -17.2118
45.0574 -20.988 41.4671 -17.2202
45.1632 -21.849 40.1692 -19.1423
45.2084 -22.7416 38.6811 -19.5989
45.5124 -23.5829 40.6644 -21.0323
45.5982 -24.4819 40.2618 -21.843
45.6506 -25.3798 40.7836 -22.7885
45.559 -26.2841 39.4214 -23.3473
45.4827 -27.1782 39.7553 -23.9873
45.4201 -28.0825 39.7134 -24.9158
45.3039 -28.9633 41.4057 -26.4072
45.2958 -29.8454 41.5434 -27.0406
45.2363 -30.7175 40.9711 -27.6948
45.1893 -31.5831 42.8872 -28.6077
45.0519 -32.4271 40.4124 -29.1669
44.6704 -33.1819 39.8827 -29.5454
44.3045 -33.9502 41.287 -31.3912
44.0813 -34.7669 41.3347 -32.0888
43.7556 -35.5611 39.9026 -32.121
43.419 -36.3613 40.6074 -33.4044
42.9247 -37.0798 39.0309 -33.0321
42.4372 -37.7958 38.9912 -34.5874
42.0207 -38.5456 40.8192 -36.5955
41.5936 -39.2766 38.3025 -35.3215
41.1472 -39.99 38.8542 -37.5226
40.6613 -40.6728 39.4173 -38.8003
40.157 -41.3445 40.2014 -39.0438
39.5976 -41.9648 40.2605 -40.802
38.8611 -42.3744 39.8917 -40.144
38.4076 -43.0865 40.6955 -40.0216
38.1255 -43.8839 39.5199 -42.747
37.8412 -44.6769 39.0004 -43.3886
37.5745 -45.4753 41.7262 -43.4654
37.284 -46.2595 40.0351 -44.9751
36.8432 -46.9805 40.6159 -45.6242
36.3509 -47.6705 38.8662 -46.8963
35.9943 -48.4318 39.3668 -47.7318
35.2376 -48.7873 38.959 -48.4646
34.5318 -49.1866 37.8884 -48.9169
33.9231 -49.725 37.4939 -50.0657
33.4271 -50.358 35.8448 -49.33
33.0017 -51.0535 36.1604 -51.1359
32.7072 -51.8137 34.3792 -50.1451
32.3934 -52.5741 34.1229 -49.6267
31.9802 -53.2808 33.4867 -52.3895
31.5327 -53.959 32.0673 -51.6408
31.1204 -54.6588 31.9071 -52.3057
30.9673 -55.4645 31.1928 -53.5704
30.6711 -56.221 31.1997 -54.0631
30.4142 -56.9995 31.7144 -55.2849
30.7561 -57.7494 31.9454 -55.3751
30.9193 -58.5647 31.5915 -57.4684
30.7937 -59.3901 31.678 -57.823
30.4901 -60.155 30.8454 -58.9229
30.1716 -60.9212 31.2045 -58.608
29.8758 -61.6947 30.3261 -59.6518
29.7663 -62.5163 31.9737 -60.2192
29.7534 -63.3406 31.2156 -62.0696
29.5371 -64.1339 29.4406 -61.9189
29.2133 -64.9005 31.5181 -63.2829
28.7946 -65.6428 29.4842 -63.0436
28.4515 -66.4172 28.7194 -64.4857
28.1561 -67.215 28.7041 -64.6064
28.0912 -68.0811 28.383 -66.0593
27.9512 -68.9428 27.4149 -63.7899
27.7277 -69.7724 26.2459 -64.5788
27.465 -70.5887 25.6811 -65.207
27.4563 -71.4552 25.4975 -66.1841
27.2979 -72.2919 25.6772 -66.864
27.0811 -73.1213 26.0039 -67.6933
27.2064 -73.9636 25.1878 -68.461
27.2148 -74.8087 26.2937 -69.4729
27.2597 -75.6456 24.4115 -69.6866
27.0748 -76.4434 26.1585 -71.0587
27.006 -77.2653 25.6609 -71.4439
27.005 -78.0908 25.4726 -72.7254
27.1713 -78.8984 25.7154 -73.7832
27.4159 -79.6698 24.6045 -74.6529
27.5217 -80.461 25.2643 -75.0783
27.6192 -81.2612 24.5551 -75.6409
27.5877 -82.0707 26.0403 -77.5487
27.6186 -82.8811 24.9055 -77.0486
27.4743 -83.6786 26.7907 -78.4925
27.4461 -84.4822 25.7074 -79.2796
27.7523 -85.2263 26.6461 -80.7367
28.0202 -85.9813 26.7113 -80.8029
28.3101 -86.7297 26.3219 -82.5192
28.7036 -87.4366 25.9939 -82.892
29.0573 -88.1546 27.6878 -83.7759
29.6178 -88.7416 28.0666 -84.5176
30.0815 -89.418 29.209 -84.2901
30.7456 -89.8738 29.5879 -85.0623
31.4316 -90.2605 29.3466 -86.6646
32.2046 -90.4436 30.1513 -87.2699
32.9782 -90.6126 31.5938 -86.2873
33.5824 -91.1184 32.2123 -85.8228
34.209 -91.6008 32.6774 -85.2705
34.629 -92.2709 33.5662 -87.6799
35.1459 -92.8622 33.7281 -88.5151
35.8432 -93.2258 34.2854 -89.181
36.4505 -93.7244 35.4422 -88.7377
37.0846 -94.2097 35.7625 -90.0715
37.4492 -94.9121 35.8227 -90.8811
37.8512 -95.5847 35.4061 -91.5594
38.1678 -96.289 35.3196 -91.8339
38.5336 -96.9599 35.9367 -93.1564
38.9866 -97.5929 36.5043 -93.8405
39.589 -98.1078 38.1644 -93.475
40.0099 -98.769 36.89 -94.9411
40.3839 -99.4365 36.3415 -96.0473
40.4209 -100.208 37.9606 -96.9868
40.4985 -100.974 37.2651 -97.7156
40.4246 -101.748 38.6713 -98.4964
40.5875 -102.513 37.1328 -99.2425
40.5994 -103.286 37.07 -99.9579
40.5949 -104.058 37.0707 -100.997
40.3864 -104.796 36.5191 -100.665
40.4406 -105.564 36.0352 -101.164
40.241 -106.309 37.2485 -103.265
40.276 -107.087 37.7506 -103.887
40.1163 -107.846 37.8685 -104.874
39.8974 -108.605 39.0404 -104.766
39.666 -109.363 39.2048 -106.512
39.3616 -110.114 38.8846 -107.487
39.1256 -110.876 37.0882 -107.731
38.654 -111.519 38.0881 -108.87
38.0566 -112.038 37.6653 -109.332
37.3759 -112.451 37.1917 -110.592
36.7479 -112.959 36.2772 -110.206
36.0867 -113.425 35.6922 -110.55
35.2997 -113.661 34.3274 -108.939
34.6501 -114.179 34.3024 -112.073
33.932 -114.588 34.3977 -112.92
33.3179 -115.125 32.8387 -112.773
32.7367 -115.694 32.9568 -114.391
32.0078 -116.055 32.2046 -114.52
31.359 -116.552 31.6158 -115.054
30.9664 -117.285 30.4064 -114.304
30.6035 -118.052 30.5118 -116.662
29.9957 -118.653 29.994 -116.612
29.2789 -119.147 31.5759 -118.597
28.6106 -119.71 32.4034 -118.917
28.0523 -120.372 30.9736 -120.208
27.445 -120.99 31.2463 -120.859
26.946 -121.688 30.0864 -121.497
26.4183 -122.374 31.7417 -122.29
26.0285 -123.15 29.5903 -123.041
25.5497 -123.9 28.6275 -123.153
25.0159 -124.607 29.1772 -124.809
24.4641 -125.286 29.498 -125.584
23.9132 -125.958 27.9964 -125.71
23.4085 -126.65 27.246 -126.355
22.9854 -127.405 26.4543 -127.227
22.4923 -128.107 28.0131 -127.988
21.9112 -128.729 24.8731 -127.815
21.4143 -129.429 24.7947 -128.788
20.7536 -129.963 26.8309 -130.029
20.1273 -130.545 23.3077 -129.865
19.4582 -131.073 23.8454 -130.96
18.9306 -131.726 22.3135 -131.283
18.3781 -132.375 25.082 -133.278
18.0512 -133.15 21.9226 -132.617
17.9929 -133.987 20.5195 -132.988
18.2146 -134.81 19.6578 -132.919
18.4125 -135.647 20.0133 -133.976
18.2893 -136.509 19.6735 -135.265
18.3375 -137.38 19.3893 -136.258
18.3184 -138.234 19.3142 -137.023
18.0473 -139.061 19.5689 -138.216
17.5989 -139.811 18.5586 -138.456
17.286 -140.611 17.8014 -139.56
17.2942 -141.479 18.8073 -140.583
17.3981 -142.359 19.507 -140.122
17.3255 -143.243 19.1835 -142.519
17.0446 -144.073 18.0705 -143.127
16.7434 -144.878 19.1319 -143.678
16.4221 -145.666 17.6531 -144.741
16.0275 -146.417 17.6128 -145.487
15.7898 -147.222 16.6518 -145.966
15.8092 -148.054 18.1591 -147.469
15.3857 -148.776 16.1392 -147.93
14.8347 -149.39 14.7213 -147.16
14.2668 -149.998 15.8139 -148.798
13.8252 -150.707 14.1416 -149.336
13.3434 -151.385 13.3547 -149.298
12.8549 -152.046 13.6726 -150.732
12.6584 -152.837 14.3585 -151.952
12.6247 -153.655 13.0118 -152.648
12.6599 -154.477 11.3269 -150.603
12.6183 -155.292 13.5138 -154.29
12.2512 -156.018 13.7688 -155.076
12.0723 -156.812 14.436 -155.551
12.067 -157.623 11.3635 -156.47
12.222 -158.423 12.2407 -157.441
12.403 -159.206 12.5092 -158.366
12.7926 -159.911 12.6302 -159.332
13.0518 -160.677 13.372 -160.12
13.5404 -161.344 13.2164 -159.951
13.9275 -162.061 14.0828 -159.871
14.1835 -162.826 14.8259 -159.405
14.6227 -163.537 14.8448 -162.548
14.9975 -164.285 16.6207 -162.439
15.4623 -164.979 15.3567 -164.178
15.7023 -165.786 14.3707 -164.165
15.5846 -166.625 13.79 -164.589
15.6393 -167.467 15.7176 -166.775
15.7416 -168.295 16.8018 -167.087
15.5651 -169.102 14.5293 -168.268
15.1904 -169.844 16.2538 -168.638
14.8049 -170.577 14.3996 -169.453
14.6783 -171.398 15.8906 -170.821
14.4563 -172.189 14.4588 -171.522
14.2684 -172.978 13.9463 -172.085
14.226 -173.793 16.6157 -173.164
14.3708 -174.595 13.0908 -174.165
14.6631 -175.363 15.7603 -174.709
14.9849 -176.116 16.5381 -175.184
15.0131 -176.939 16.9008 -175.806
14.832 -177.738 16.2092 -176.836
14.71 -178.542 15.365 -177.735
14.5185 -179.35 15.7051 -179.152
14.2436 -180.147 15.5621 -179.614
13.6451 -180.754 14.4726 -180.36
12.9 -181.155 14.4151 -181.163
12.069 -181.38 13.4444 -180.399
11.2046 -181.435 12.6649 -180.152
10.3384 -181.373 11.4598 -182.195
9.47903 -181.316 11.496 -179.116
8.63736 -181.388 10.3145 -180.726
7.80748 -181.33 9.53495 -179.737
6.97804 -181.383 8.67393 -180.474
6.16187 -181.267 8.06577 -180.169
5.36433 -180.983 8.67982 -178.591
4.55033 -180.767 8.96049 -177.865
3.70962 -180.67 6.1301 -178.699
2.87701 -180.633 5.29023 -178.73
2.04087 -180.486 5.8905 -177.09
1.18408 -180.362 5.00404 -176.724
0.361926 -180.086 3.13038 -177.034
-0.445671 -179.757 5.4553 -175.063
-1.25232 -179.423 5.11415 -174.893
